"TOA5","Vilm-3","CR1000","E7307","CR1000.Std.27","CPU:Vilm.CR1","8424","Sensors"
"TIMESTAMP","RECORD","DiffV_Avg(1)","DiffV_Avg(2)","DiffV_Avg(3)","DiffV_Avg(4)","DiffV_Avg(5)","DiffV_Avg(6)","DiffV_Avg(7)","DiffV_Avg(8)","DiffV_Avg(9)","FullBR_Avg(1)","FullBR_Avg(2)","FullBR_Avg(3)","FullBR_Avg(4)","FullBR_Avg(5)"
"TS","RN","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV/V","mV/V","mV/V","mV/V","mV/V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2016-07-14 08:00:00",835081,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10288.27,7540.409,9565.734,3347.486,6296.461
"2016-07-14 09:00:00",835141,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10282.31,7533.705,9561.266,3343.016,6294.227
"2016-07-14 10:00:00",835201,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10274.86,7528.491,9557.541,3339.292,6291.247
"2016-07-14 11:00:00",835261,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10265.18,7522.532,9552.327,3334.078,6287.522
"2016-07-14 12:00:00",835321,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10264.43,7521.042,9550.837,3332.588,6284.543
"2016-07-14 13:00:00",835381,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10262.2,7518.808,9548.603,3331.098,6283.053
"2016-07-14 14:00:00",835441,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10258.34,7516.476,9545.5,3328.821,6281.482
"2016-07-14 15:00:00",835501,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10252.97,7515.62,9543.124,3328.027,6279.155
"2016-07-14 16:00:00",835561,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10259.62,7518.56,9544.563,3328.009,6282.102
"2016-07-14 17:00:00",835621,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10261.66,7520.105,9545.18,3326.215,6283.016
"2016-07-14 18:00:00",835681,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10262.7,7521.264,9549.228,3330.537,6289.442
"2016-07-14 19:00:00",835741,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10272.51,7527.315,9555.304,3332.812,6293.244
"2016-07-14 20:00:00",835801,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10277.78,7533.116,9561.262,3338.286,6297.458
"2016-07-14 21:00:00",835861,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10287.43,7539.599,9566.396,3339.263,6303.855
"2016-07-14 22:00:00",835921,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10291.22,7541.136,9570.182,3343.754,6311.344
"2016-07-14 23:00:00",835981,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10294.97,7545.623,9575.418,3345.996,6314.338
"2016-07-15 00:00:00",836041,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10304.65,7557.54,9579.885,3349.719,6318.061
"2016-07-15 01:00:00",836101,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10309.87,7562.01,9582.866,3351.955,6321.042
"2016-07-15 02:00:00",836161,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10312.1,7562.755,9584.356,3354.19,6327.001
"2016-07-15 03:00:00",836221,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10315.08,7564.245,9589.571,3356.424,6329.236
"2016-07-15 04:00:00",836281,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10319.55,7571.694,9596.274,3362.383,6338.919
"2016-07-15 05:00:00",836341,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10322.53,7570.204,9599.254,3368.342,6345.623
"2016-07-15 06:00:00",836401,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10325.51,7573.929,9600.744,3372.067,6346.368
"2016-07-15 07:00:00",836461,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10328.49,7576.163,9605.213,3375.791,6353.072
"2016-07-15 08:00:00",836521,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10330.72,7579.888,9605.958,3378.026,6356.796
"2016-07-15 09:00:00",836581,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10332.96,7580.632,9608.192,3378.026,6354.562
"2016-07-15 10:00:00",836641,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10333.7,7582.122,9608.192,3377.281,6348.603
"2016-07-15 11:00:00",836701,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10332.21,7579.143,9605.958,3380.26,6346.368
"2016-07-15 12:00:00",836761,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10326.26,7576.908,9602.979,3381.005,6344.133
"2016-07-15 13:00:00",836821,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10321.79,7576.908,9601.489,3382.495,6342.644
"2016-07-15 14:00:00",836881,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10321.79,7576.163,9601.489,3381.75,6343.389
"2016-07-15 15:00:00",836941,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10315.83,7570.949,9599.999,3381.75,6341.899
"2016-07-15 16:00:00",837001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10312.85,7567.225,9596.274,3381.75,6341.154
"2016-07-15 17:00:00",837061,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10310.61,7563.5,9594.785,3381.005,6336.685
"2016-07-15 18:00:00",837121,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10309.87,7561.265,9591.061,3381.75,6333.705
"2016-07-15 19:00:00",837181,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10309.87,7562.01,9593.295,3380.26,6333.705
"2016-07-15 20:00:00",837241,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10312.1,7563.5,9594.785,3380.26,6337.43
"2016-07-15 21:00:00",837301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10316.57,7564.99,9598.51,3379.516,6341.154
"2016-07-15 22:00:00",837361,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10317.32,7567.225,9598.51,3377.281,6344.133
"2016-07-15 23:00:00",837421,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10319.55,7569.459,9602.233,3376.536,6348.603
"2016-07-16 00:00:00",837481,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10322.53,7570.949,9603.724,3373.556,6352.327
"2016-07-16 01:00:00",837541,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10322.53,7570.204,9603.724,3370.577,6353.817
"2016-07-16 02:00:00",837601,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10324.02,7572.439,9605.213,3368.342,6356.051
"2016-07-16 03:00:00",837661,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10324.02,7575.418,9607.448,3368.342,6360.521
"2016-07-16 04:00:00",837721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10328.49,7575.418,9608.938,3368.342,6361.266
"2016-07-16 05:00:00",837781,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10335.71,7578.03,9613.886,3367.765,6365.307
"2016-07-16 06:00:00",837841,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10336.94,7580.619,9615.079,3368.667,6366.349
"2016-07-16 07:00:00",837901,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10335.34,7578.506,9615.779,3367.646,6363.591
"2016-07-16 08:00:00",837961,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10324.03,7563.504,9609.687,3363.875,6359.779
"2016-07-16 09:00:00",838021,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10311.36,7557.545,9603.728,3363.13,6350.095
"2016-07-16 10:00:00",838081,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10297.83,7549.657,9592.54,3356.644,6340.907
"2016-07-16 11:00:00",838141,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10285.04,7538.79,9583.587,3350.904,6333.954
"2016-07-16 12:00:00",838201,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10279.59,7530.42,9572.935,3345.613,6327.847
"2016-07-16 13:00:00",838261,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10275.11,7527.436,9568.458,3341.142,6324.118
"2016-07-16 14:00:00",838321,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10270.34,7523.142,9560.83,3336.835,6317.057
"2016-07-16 15:00:00",838381,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10274.29,7529.07,9565.462,3336.408,6319.147
"2016-07-16 16:00:00",838441,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10284.59,7536.222,9577.205,3336.608,6323.993
"2016-07-16 17:00:00",838501,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10294.46,7543.814,9584.092,3338.162,6326.35
"2016-07-16 18:00:00",838561,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10301.17,7551.261,9593.026,3340.396,6334.541
"2016-07-16 19:00:00",838621,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10309.36,7557.218,9599.729,3344.119,6341.242
"2016-07-16 20:00:00",838681,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10320.6,7565.459,9608.729,3350.099,6353.943
"2016-07-16 21:00:00",838741,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10331.09,7570.72,9615.491,3352.354,6361.43
"2016-07-16 22:00:00",838801,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10337.67,7575.845,9622.827,3357.528,6370.292
"2016-07-16 23:00:00",838861,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10341.45,7578.865,9626.604,3361.269,6375.54
"2016-07-17 00:00:00",838921,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10344.56,7584.171,9628.211,3362.8,6379.341
"2016-07-17 01:00:00",838981,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10349.05,7585.678,9633.446,3365.042,6383.824
"2016-07-17 02:00:00",839041,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10355.69,7588.215,9636.267,3367.741,6390.664
"2016-07-17 03:00:00",839101,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10359.2,7589.897,9641.181,3369.646,6394.433
"2016-07-17 04:00:00",839161,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10362.75,7594.04,9643.946,3371.322,6397.765
"2016-07-17 05:00:00",839221,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10365.73,7596.275,9645.437,3373.556,6401.489
"2016-07-17 06:00:00",839281,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10367.22,7598.509,9647.671,3372.812,6401.489
"2016-07-17 07:00:00",839341,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10369.46,7598.509,9652.141,3374.301,6398.51
"2016-07-17 08:00:00",839401,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10359.3,7586.989,9643.505,3369.678,6387.044
"2016-07-17 09:00:00",839461,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10334.67,7572.253,9629.355,3364.205,6381.338
"2016-07-17 10:00:00",839521,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10319.17,7562.126,9621.341,3358.048,6375.749
"2016-07-17 11:00:00",839581,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10308.79,7555.114,9613.299,3351.623,6369.648
"2016-07-17 12:00:00",839641,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10308.65,7550.542,9605.72,3347.854,6363.603
"2016-07-17 13:00:00",839701,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10303.41,7544.562,9596.754,3343.376,6359.116
"2016-07-17 14:00:00",839761,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10296.99,7540.705,9588.19,3340.008,6350.929
"2016-07-17 15:00:00",839821,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10308.58,7548.999,9602.671,3338.894,6359.833
"2016-07-17 16:00:00",839881,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10320.53,7560.196,9614.621,3341.885,6368.048
"2016-07-17 17:00:00",839941,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10339.25,7579.985,9628.771,3348.36,6378.716
"2016-07-17 18:00:00",840001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10349.34,7590.314,9639.476,3351.209,6388.824
"2016-07-17 19:00:00",840061,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10359.78,7595.53,9645.437,3357.169,6395.53
"2016-07-17 20:00:00",840121,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10362.01,7598.509,9646.926,3360.149,6397.765
"2016-07-17 21:00:00",840181,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10371.69,7598.509,9651.396,3362.383,6402.979
"2016-07-17 22:00:00",840241,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10379.14,7603.724,9656.61,3365.363,6409.683
"2016-07-17 23:00:00",840301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10382.12,7605.958,9657.354,3366.108,6409.683
"2016-07-18 00:00:00",840361,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10384.36,7611.172,9659.59,3367.597,6413.407
"2016-07-18 01:00:00",840421,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10385.1,7611.172,9661.079,3368.342,6417.131
"2016-07-18 02:00:00",840481,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10387.34,7611.917,9661.824,3368.342,6419.366
"2016-07-18 03:00:00",840541,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10388.08,7611.172,9661.824,3369.832,6420.856
"2016-07-18 04:00:00",840601,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10391.06,7611.917,9667.038,3370.577,6423.09
"2016-07-18 05:00:00",840661,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10392.55,7611.917,9667.038,3371.322,6425.325
"2016-07-18 06:00:00",840721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10394.04,7614.896,9670.018,3371.322,6429.794
"2016-07-18 07:00:00",840781,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10394.78,7616.386,9672.997,3373.556,6432.029
"2016-07-18 08:00:00",840841,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10395.53,7614.896,9674.486,3374.301,6435.753
"2016-07-18 09:00:00",840901,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10395.53,7618.621,9675.977,3376.536,6439.478
"2016-07-18 10:00:00",840961,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10398.51,7620.855,9677.467,3375.791,6437.988
"2016-07-18 11:00:00",841021,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10393.29,7618.621,9672.997,3374.301,6425.325
"2016-07-18 12:00:00",841081,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10371.45,7603.944,9656.487,3366.291,6413.826
"2016-07-18 13:00:00",841141,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10355.67,7582.643,9636.354,3357.57,6406.116
"2016-07-18 14:00:00",841201,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10351.17,7579.642,9638.559,3356.816,6407.586
"2016-07-18 15:00:00",841261,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10350.5,7578.948,9642.345,3354.604,6406.139
"2016-07-18 16:00:00",841321,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10350.58,7579.007,9640.931,3353.885,6406.189
"2016-07-18 17:00:00",841381,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10356.42,7581.152,9649.011,3353.846,6407.604
"2016-07-18 18:00:00",841441,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10358,7584.947,9651.335,3355.367,6408.409
"2016-07-18 19:00:00",841501,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10364.21,7590.34,9654.543,3355.447,6411.54
"2016-07-18 20:00:00",841561,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10369.53,7595.432,9659.805,3357.212,6418.769
"2016-07-18 21:00:00",841621,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10375.89,7599.457,9663.911,3358.835,6422.747
"2016-07-18 22:00:00",841681,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10380.35,7601.683,9668.369,3361.81,6429.443
"2016-07-18 23:00:00",841741,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10381.85,7603.925,9669.869,3361.814,6433.174
"2016-07-19 00:00:00",841801,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10383.35,7603.932,9671.367,3363.306,6436.159
"2016-07-19 01:00:00",841861,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10388.56,7606.907,9675.086,3363.304,6438.39
"2016-07-19 02:00:00",841921,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10390.8,7606.912,9675.838,3365.541,6444.352
"2016-07-19 03:00:00",841981,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10395.48,7609.649,9681.148,3366.838,6449.133
"2016-07-19 04:00:00",842041,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10397.02,7611.172,9684.17,3369.832,6452.141
"2016-07-19 05:00:00",842101,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10402.98,7614.896,9689.385,3371.322,6458.1
"2016-07-19 06:00:00",842161,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10405.96,7617.131,9690.129,3372.812,6458.1
"2016-07-19 07:00:00",842221,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10407.17,7616.93,9692.107,3372.722,6460.163
"2016-07-19 08:00:00",842281,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10400.57,7613.681,9690.815,3370.039,6451.855
"2016-07-19 09:00:00",842341,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10390.71,7603.866,9681.709,3368.49,6444.294
"2016-07-19 10:00:00",842401,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10380.26,7595.315,9673.602,3363.533,6437.402
"2016-07-19 11:00:00",842461,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10374.27,7590.818,9669.842,3361.286,6433.654
"2016-07-19 12:00:00",842521,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10362.27,7577.354,9657.851,3355.303,6423.178
"2016-07-19 13:00:00",842581,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10350.32,7566.901,9645.899,3352.311,6418.686
"2016-07-19 14:00:00",842641,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10337.15,7558.938,9634.406,3346.955,6414.005
"2016-07-19 15:00:00",842701,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10337.78,7559.741,9635.635,3344.662,6413.084
"2016-07-19 16:00:00",842761,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10334.69,7558.369,9632.603,3342.896,6409.575
"2016-07-19 17:00:00",842821,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10342.4,7562.092,9640.252,3343.225,6410.95
"2016-07-19 18:00:00",842881,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10356.27,7571.366,9650.363,3343.375,6411.981
"2016-07-19 19:00:00",842941,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10365.21,7579.557,9656.32,3343.375,6417.938
"2016-07-19 20:00:00",843001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10374.88,7590.726,9666.745,3349.332,6423.896
"2016-07-19 21:00:00",843061,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10383.08,7595.938,9674.191,3350.076,6433.576
"2016-07-19 22:00:00",843121,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10391.3,7599.689,9680.185,3354.556,6443.28
"2016-07-19 23:00:00",843181,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10393.73,7603.548,9684.825,3356.105,6447.118
"2016-07-20 00:00:00",843241,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10401.12,7607.23,9690.73,3362.789,6453.041
"2016-07-20 01:00:00",843301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10403.95,7608.615,9693.574,3363.487,6459.653
"2016-07-20 02:00:00",843361,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10410.66,7611.599,9698.05,3364.979,6467.104
"2016-07-20 03:00:00",843421,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10412.9,7616.817,9703.27,3367.216,6470.088
"2016-07-20 04:00:00",843481,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10416.68,7619.633,9709.224,3370.451,6478.773
"2016-07-20 05:00:00",843541,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10423.03,7619.176,9711.823,3373.557,6480.507
"2016-07-20 06:00:00",843601,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10424.64,7621.5,9712.683,3374.342,6480.583
"2016-07-20 07:00:00",843661,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10423.38,7620.576,9712.996,3373.188,6478.309
"2016-07-20 08:00:00",843721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10421.26,7620.66,9713.846,3373.97,6479.125
"2016-07-20 09:00:00",843781,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10408.4,7610.089,9706.959,3371.672,6470.81
"2016-07-20 10:00:00",843841,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10386.8,7595.197,9694.3,3367.948,6464.108
"2016-07-20 11:00:00",843901,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10374.14,7582.538,9683.131,3362.736,6455.917
"2016-07-20 12:00:00",843961,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10366.09,7573.556,9675.212,3358.332,6450.141
"2016-07-20 13:00:00",844021,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10363.24,7566.605,9664.264,3353.424,6444.083
"2016-07-20 14:00:00",844081,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10358.75,7564.355,9655.31,3352.672,6441.835
"2016-07-20 15:00:00",844141,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10353.51,7562.851,9652.312,3351.921,6439.588
"2016-07-20 16:00:00",844201,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10352.77,7562.851,9653.056,3351.921,6439.588
"2016-07-20 17:00:00",844261,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10363.33,7568.91,9659.889,3351.223,6438.189
"2016-07-20 18:00:00",844321,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10372.12,7575.505,9668.688,3351.177,6438.1
"2016-07-20 19:00:00",844381,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10387.74,7588.839,9678.896,3352.879,6443.663
"2016-07-20 20:00:00",844441,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10393.5,7596.683,9689.828,3353.055,6449.958
"2016-07-20 21:00:00",844501,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10403.93,7602.64,9698.764,3356.033,6458.893
"2016-07-20 22:00:00",844561,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10412.86,7608.597,9706.955,3361.99,6467.829
"2016-07-20 23:00:00",844621,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10416.08,7611.75,9711.646,3365.79,6476.167
"2016-07-21 00:00:00",844681,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10425.86,7616.29,9718.439,3367.312,6481.442
"2016-07-21 01:00:00",844741,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10427.85,7619.091,9724.17,3370.212,6487.248
"2016-07-21 02:00:00",844801,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10433.73,7621.267,9730.798,3375.398,6493.156
"2016-07-21 03:00:00",844861,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10438.38,7623.638,9731.717,3377.693,6499.229
"2016-07-21 04:00:00",844921,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10439.7,7624.256,9735.278,3378.382,6502.1
"2016-07-21 05:00:00",844981,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10444.45,7624.46,9738.519,3379.961,6503.019
"2016-07-21 06:00:00",845041,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10445.69,7625.768,9739.776,3379.881,6502.864
"2016-07-21 07:00:00",845101,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10440.42,7624.981,9740.467,3379.118,6502.084
"2016-07-21 08:00:00",845161,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10433.71,7617.536,9730.042,3379.118,6496.127
"2016-07-21 09:00:00",845221,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10415.84,7605.622,9725.574,3376.884,6492.404
"2016-07-21 10:00:00",845281,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10402.91,7597.232,9714.896,3368.605,6486.277
"2016-07-21 11:00:00",845341,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",10385.97,7581.046,9701.118,3364.722,6480.812
